Discharge Time (s),Charging time (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),,RUL
1937,8912.31,3.932,3.5,4105.143,5048.34,,860
1934.94,8911.56,3.933,3.502,4097.819,5048.22,,859
1931.12,8884.59,3.932,3.502,4090.743,5048.34,,858
1929.44,8908.25,3.932,3.504,4076.313,5012.31,,857
1927.38,8900.31,3.932,3.504,4069.113,5012.31,,856
1921.75,8912.06,3.93,3.504,4061.913,5012.31,,855
1931.38,8949.06,3.945,3.806,4011.375,4984.38,,854
1933.12,8906.37,3.931,3.801,4018.72,4976.32,,853
1929.66,8914.78,3.931,3.505,4090.72,5048.35,,852
1926.82,8894.3,3.93,3.507,4083.583,5012.38,,851
1923.91,8874.75,3.93,3.507,4069.12,5012.32,,850
1921.09,8874.18,3.929,3.507,4058.32,5012.32,,849
1921.09,8854.85,3.929,3.507,4047.551,4976.35,,848
1912.67,8867.52,3.928,3.507,4047.552,4976.35,,847
1917.8,8869.27,3.929,3.51,4018.752,4976.35,,846
1916.86,8862.37,3.929,3.508,4040.321,4976.32,,845
1908,8871.17,3.929,3.507,4040.321,4976.32,,844
1914.49,8866.76,3.929,3.507,4033.12,4976.32,,843
1913.47,8869.28,3.928,3.506,4025.92,4976.32,,842
1912.74,8828.12,3.928,3.508,4025.928,4976.33,,841
1911.88,8878.73,3.928,3.507,4018.759,4976.36,,840
1910.84,8887.69,3.928,3.508,4011.559,4940.36,,839
1909.25,8834.75,3.928,3.508,4011.528,4940.33,,838
1907.52,8818.97,3.928,3.507,4004.359,4940.36,,837
1906.38,8868.41,3.928,3.508,3997.175,4940.38,,836
1905.83,8847.14,3.929,3.508,3989.913,4940.31,,835
1905.16,8860.33,3.929,3.508,3989.959,4940.36,,834
1904,8885.66,3.929,3.509,3982.775,4940.38,,833
1894.59,8869.86,3.926,3.508,3980.328,4940.33,,832
1893.12,8816.06,3.926,3.512,3946.713,4904.31,,831
1906.34,8883.84,3.941,3.81,3912.969,4886,,830
1908.94,8901.41,3.928,3.802,3932.344,4904.34,,829
1906.12,8863.47,3.928,3.508,3997.144,4940.34,,828
1901.06,8886.62,3.927,3.509,3989.9936,4940.38,,827
1898.16,8863.72,3.927,3.511,3968.343,4904.34,,826
1893.78,8839.25,3.926,3.511,3953.913,4904.31,,825
1892.31,8889.78,3.926,3.512,3946.744,4904.34,,824
1889.41,8820.38,3.926,3.513,3939.544,4868.34,,823
1889.16,8839.25,3.927,3.514,3939.544,4868.34,,822
1886.47,8847.62,3.926,3.513,3932.312,4868.31,,821
1885.81,8822.5,3.927,3.513,3925.143,4868.34,,820
1883.81,8826.34,3.926,3.514,3925.175,4868.38,,819
1879.22,8803.44,3.925,3.514,3917.913,4868.31,,818
1879.09,8825.72,3.926,3.515,3903.544,4832.34,,817
1877.69,8814.88,3.926,3.515,3903.419,4832.22,,816
1875.31,8784.72,3.926,3.515,3896.313,4832.31,,815
1877.06,8825.84,3.926,3.516,3889.175,4832.38,,814
1873.66,8776.25,3.925,3.515,3896.282,4832.28,,813
1872.75,8791.5,3.925,3.517,3881.913,4832.31,,812
1872.31,8791.12,3.924,3.516,3878.312,4832.31,,811
1869.22,8795.69,3.924,3.517,3874.744,4832.34,,810
1862.69,8765.38,3.923,3.518,3860.375,4796.38,,809
1860.69,8767.56,3.922,3.519,3845.787,4796.19,,808
1861.38,8811,3.923,3.521,3838.713,4796.31,,807
1869.88,8853.44,3.936,3.814,3801.375,4774.38,,806
1896.61,9830.98,3.921,3.51,4457.952,5480.35,,804
1902.11,8911.23,3.923,3.522,3968.352,4904.35,,803
1903.2,8869.5,3.924,3.52,3989.822,4940.22,,802
1903.04,8893.92,3.924,3.52,3989.951,4940.35,,801
1901.22,8881.12,3.925,3.519,3989.885,4940.29,,800
1899.14,8870.85,3.926,3.518,3982.72,4904.32,,799
1897.98,8900.61,3.926,3.518,3980.351,4904.35,,798
1895.3,8901.38,3.927,3.518,3974.32,4904.32,,797
1892.57,8899.14,3.927,3.519,3961.151,4904.35,,796
1895.8,8821.41,3.932,3.519,3953.951,4904.35,,795
1887.52,8871.65,3.927,3.515,3975.489,4904.29,,794
1883.84,8880.48,3.927,3.52,3932.352,4868.35,,793
1880.09,8807.56,3.927,3.52,3920.39,4868.39,,792
1877.83,8827.12,3.926,3.521,3910.744,4832.34,,791
1875.45,8796.24,3.927,3.521,3903.529,4832.33,,790
1872.92,8804,3.927,3.521,3896.344,4832.34,,789
1870.36,8811.64,3.926,3.522,3889.175,4832.38,,788
1867.42,8825.16,3.926,3.522,3874.713,4832.31,,787
1864.47,8748.99,3.926,3.523,3867.45,4796.25,,786
1862.47,8766.38,3.925,3.524,3866.359,4796.36,,785
1860.86,8777.48,3.925,3.523,3860.328,4796.33,,784
1857.47,8733.22,3.925,3.524,3853.113,4796.31,,783
1854.69,8768.19,3.924,3.525,3842.313,4760.31,,782
1856.78,8819.47,3.934,3.814,3766.375,4739.38,,781
1858.47,8821.41,3.922,3.808,3773.975,4724.38,,780
1858.06,8777.19,3.923,3.545,3845.943,4796.34,,779
1854.56,8736.44,3.923,3.525,3845.913,4796.31,,778
1851.66,8714.34,3.923,3.525,3838.713,4760.31,,777
1852.06,8689.38,3.923,3.525,3824.343,4760.34,,776
1853.28,8719.62,3.923,3.526,3831.575,4760.38,,775
1849.78,8744.22,3.922,3.524,3831.419,4760.22,,774
1847.81,8707.12,3.922,3.525,3824.344,4760.34,,773
1847.06,8701.78,3.922,3.524,3817.175,4760.38,,772
1846.44,8704.44,3.922,3.525,3809.913,4760.31,,771
1845.09,8691.09,3.922,3.524,3809.975,4760.38,,770
1843.56,8700.28,3.922,3.524,3802.743,4724.34,,769
1842.5,8750.41,3.922,3.524,3795.512,4724.31,,768
1840.72,8706.38,3.922,3.525,3794.344,4724.34,,767
1838.84,8756.69,3.922,3.525,3788.219,4724.22,,766
1836.12,8709.34,3.921,3.525,3781.0748,4724.25,,765
1833,8673.25,3.92,3.526,3773.975,4724.38,,764
1831.62,8715.56,3.92,3.526,3766.712,4688.31,,763
1830.31,8716.34,3.921,3.527,3759.543,4688.34,,762
1828.28,8665.31,3.921,3.527,3758.344,4688.34,,761
1826.41,8658.47,3.921,3.528,3752.343,4688.34,,760
1824.25,8646.66,3.921,3.527,3738.007,4688.41,,759
1816.94,8671,3.918,3.53,3730.713,4652.31,,758
1820.5,8766.06,3.928,3.819,3633.375,4613.38,,757
1831.17,8780.13,3.915,3.814,3629.919,4580.32,,756
1830.53,8744.99,3.916,3.528,3759.551,4688.35,,755
1829.18,8717.79,3.916,3.527,3752.32,4688.32,,754
1826.31,8680.67,3.916,3.528,3745.153,4688.35,,753
1827.45,8739.1,3.918,3.528,3737.858,4688.26,,752
1823.68,8745.86,3.918,3.527,3737.791,4652.19,,751
1820.64,8706.98,3.918,3.529,3723.521,4652.32,,750
1818.5,8725.12,3.918,3.528,3716.352,4652.35,,749
1815.59,8742.88,3.918,3.529,3704.32,4652.32,,748
1813.7,8714.05,3.918,3.53,3694.721,4616.32,,747
1810.76,8688.99,3.918,3.53,3687.427,4616.23,,746
1809.09,8664.87,3.918,3.533,3680.321,4616.32,,745
1786.08,4519.62,3.912,4.186,-23.808,404.36,,727
1785.86,8626.2,3.913,3.536,3608.359,4544.36,,726
1785.06,8609.7,3.913,3.536,3608.359,4544.36,,725
1785.34,8651.2,3.914,3.536,3608.328,4544.33,,724
1783.97,8634.95,3.913,3.536,3601.159,4544.36,,723
1782.83,8607.52,3.912,3.536,3601.144,4544.34,,722
1781.06,8600.42,3.912,3.537,3593.819,4508.22,,721
1777.95,8613.25,3.912,3.536,3586.759,4508.36,,720
1776.12,8654.08,3.912,3.537,3579.56,4508.36,,719
1773.62,8642.66,3.911,3.537,3565.159,4508.36,,718
1771.78,8604.74,3.911,3.538,3557.913,4508.31,,717
1773.61,8636.77,3.912,3.539,3550.619,4472.22,,716
1769.74,8617.95,3.912,3.537,3557.928,4508.33,,715
1767.16,8576.41,3.911,3.538,3543.606,4472.41,,714
1765.78,8635.34,3.911,3.54,3542.375,4472.38,,713
1762.59,8615.16,3.911,3.539,3529.175,4472.38,,712
1759.12,8595.97,3.91,3.54,3514.744,4436.34,,711
1755.91,8756.22,3.918,3.826,3430.344,4410.34,,710
1790.78,9979.39,3.904,3.523,4213.56,5266.56,,708
1797.82,8750.3,3.906,3.547,3629.952,4544.35,,707
1799.94,8738.46,3.907,3.545,3651.489,4580.29,,706
1799.9,8741.54,3.907,3.546,3656.32,4580.32,,705
1797.89,8727.17,3.908,3.544,3651.551,4580.35,,704
1794.08,8724.23,3.908,3.544,3644.257,4580.26,,703
1790.82,8728,3.909,3.545,3629.92,4544.32,,702
1788.12,8716.45,3.909,3.546,3622.72,4544.32,,701
1785.85,8648.32,3.909,3.546,3615.521,4544.32,,700
1776,8725.76,3.909,3.546,3602.32,4508.32,,699
1781.44,8676.99,3.91,3.546,3593.92,4508.32,,698
1778.44,8696.95,3.91,3.547,3584.312,4508.31,,697
1775.2,8666.79,3.91,3.546,3572.352,4508.35,,696
1771.94,8640.34,3.909,3.547,3565.112,4472.31,,695
1769.44,8682.78,3.909,3.546,3557.912,4472.31,,694
1766.25,8629.12,3.908,3.547,3543.56,4472.36,,693
1762.69,8625.89,3.907,3.547,3536.359,4472.36,,692
1758.16,8613.83,3.907,3.548,3529.097,4436.3,,691
1755.55,8621.95,3.907,3.548,3514.76,4436.36,,690
1752.5,8603.01,3.906,3.55,3507.559,4436.36,,689
1750.53,8540.16,3.906,3.549,3500.344,4436.34,,688
1748.89,8551,3.906,3.55,3493.175,4400.38,,687
1743.33,8597.5,3.905,3.55,3482.313,4400.31,,686
1743.66,8763.75,3.914,3.83,3367.375,4340.36,,685
1749.72,8674,3.903,3.825,3374.344,4328.34,,684
1748.78,8587.12,3.904,3.551,3485.944,4400.34,,683
1741.76,8510.53,3.903,3.555,3428.319,4364.32,,680
1740,8541.38,3.904,3.552,3457.152,4364.35,,679
1737.98,8570.02,3.903,3.553,3449.92,4364.32,,678
1735.46,8577.09,3.903,3.553,3442.72,4364.32,,677
1732.83,8529.31,3.902,3.552,3435.52,4364.32,,676
1732.67,8568.77,3.903,3.553,3428.32,4364.32,,675
1729.02,8528,3.902,3.553,3421.116,4364.32,,674
1726.69,8536.32,3.902,3.553,3413.952,4328.35,,673
1724.74,8530.91,3.902,3.554,3406.721,4328.32,,672
1723.3,8490.88,3.903,3.554,3399.552,4328.35,,671
1720.8,8516.96,3.902,3.555,3399.552,4328.35,,670
1718.21,8533.28,3.902,3.555,3385.12,4328.32,,669
1715.69,8473.99,3.902,3.575,3377.983,4292.38,,668
1712.19,8465.59,3.901,3.555,3370.728,4292.33,,667
1710.2,8468.28,3.901,3.556,3363.543,4292.34,,666
1705.78,8497.7,3.9,3.556,3349.159,4256.36,,665
1704.22,8481.69,3.9,3.557,3341.912,4256.31,,664
1701.92,8470.53,3.9,3.557,3334.759,4256.36,,663
1699.58,8476.25,3.899,3.557,3327.56,4256.36,,662
1695.48,8463.78,3.898,3.559,3320.343,4256.34,,661
1690.02,8497.56,3.896,3.559,3305.943,4220.34,,660
1692.51,8694.84,3.905,3.843,3185.203,4158.2,,659
1719.75,8834.34,3.893,3.847,3082.912,4076.51,,658
1722.62,8640.48,3.896,3.558,3392.351,4328.35,,657
1721.7,8623.9,3.897,3.557,3399.52,4328.32,,656
1719.07,8620.8,3.897,3.556,3392.321,4292.32,,655
1716.22,8608.48,3.898,3.557,3385.12,4292.32,,654
1712.26,8565.86,3.899,3.557,3370.752,4292.35,,653
1709.18,8612.13,3.898,3.557,3362.347,4292.35,,652
1705.56,8574.41,3.899,3.559,3349.151,4256.35,,651
1700.9,8535.97,3.899,3.56,3334.751,4256.35,,650
1698.98,8541.82,3.899,3.559,3320.351,4220.35,,649
1695.55,8529.34,3.898,3.561,3313.183,4220.38,,648
1692.84,8501.34,3.898,3.561,3305.951,4220.35,,647
1690.5,8498.12,3.897,3.561,3291.559,4220.36,,646
1687.61,8500.64,3.897,3.561,3284.312,4184.31,,645
1741.25,8513.53,3.897,3.563,3277.19,4184.39,,644
1732.06,8652.27,3.894,3.542,3442.728,4364.33,,643
1666.31,8627.94,3.891,3.545,3406.744,4328.34,,642
1675.12,8432.33,3.894,3.568,3205.128,4112.33,,641
1674.75,8442.66,3.895,3.565,3233.943,4148.34,,640
1672.95,8449.75,3.893,3.564,3233.943,4148.34,,639
1671.55,8423.88,3.893,3.565,3230.312,4148.31,,638
1670.19,8449.19,3.893,3.565,3226.759,4148.36,,637
1663.01,8469,3.892,3.565,3219.528,4148.33,,636
1639.87,6641.98,3.886,3.958,1160.32,2060.32,,634
1641.92,8485.47,3.89,3.569,3118.719,4040.32,,633
1640.93,8451.87,3.89,3.569,3125.889,4040.29,,632
1641.54,8454.79,3.891,3.57,3125.953,4040.35,,631
1639.14,8473.05,3.89,3.569,3125.857,4040.26,,630
1637.18,8418.91,3.89,3.569,3116.361667,4040.35,,629
24.54,8,3.085,3.57,87.20499999,8,,628
1635.26,8567.88,3.89,3.568,3205.183,4112.38,,627
1631.94,8410.69,3.89,3.57,3104.351,4004.35,,626
1628.95,8452.16,3.889,3.571,3089.921,4004.32,,625
1626.81,8414.72,3.889,3.572,3082.752,4004.35,,624
1623.91,8425.05,3.889,3.572,3075.52,3968.32,,623
1621.99,8387.58,3.888,3.572,3061.152,3968.35,,622
1620.77,8342.17,3.888,3.572,3061.183,3968.38,,621
1619.2,8388.51,3.888,3.573,3053.819,3968.22,,620
1616.89,8375.39,3.887,3.573,3046.682,3968.28,,619
1614.73,8360.64,3.887,3.574,3044.343,3968.34,,618
1612.67,8349.25,3.886,3.574,3039.512,3968.31,,617
1609.84,8360.8,3.885,3.574,3032.375,3932.38,,616
1608.7,8364.31,3.885,3.575,3025.175,3932.38,,615
1607.17,8344.42,3.885,3.575,3025.066,3932.27,,614
1607.55,8366.42,3.885,3.576,3020.313,3932.31,,613
1606.22,8344.89,3.885,3.575,3017.944,3932.34,,612
1600.7,8616.19,3.889,3.866,2877.375,3857.38,,611
196951.39,74870.98,4.256,3.318,63269.983,74870.98,,610
1636.86,10311.46,3.877,3.548,3874.816,4940.42,,609
1649.47,8574.34,3.882,3.584,3133.12,4040.32,,608
1652.03,8584.77,3.883,3.58,3169.185,4076.39,,607
1651.14,8536.89,3.883,3.58,3176.223,4076.22,,606
1650.85,8546.18,3.885,3.58,3169.183,4076.38,,605
1644,8535.71,3.885,3.579,3164.351,4076.35,,604
1645.09,8556.18,3.886,3.579,3453.973,4105.43,,603
1642.56,8523.59,3.886,3.579,3146.352,4040.35,,602
1642.44,8502.11,3.887,3.58,3134.352,4040.35,,601
1638.59,8491.52,3.887,3.579,3140.227,4040.23,,600
1633.57,8507.23,3.887,3.579,3125.92,4040.32,,599
1630.62,8459.62,3.887,3.58,3111.489,4004.29,,598
1620,8455.08,3.886,3.58,3104.352,4004.35,,597
1625.61,8423.39,3.886,3.58,3089.913,4004.31,,596
1623.62,8410.53,3.886,3.581,3082.791,3968.39,,595
1621.03,8412.36,3.885,3.582,3075.56,3968.36,,594
1619.45,8414.69,3.885,3.581,3068.329,3968.33,,593
1616.16,8414.08,3.883,3.582,3061.112,3968.31,,592
1611.61,8378.26,3.884,3.581,3050.343,3968.34,,591
1607.7,8413.02,3.883,3.582,3039.575,3932.38,,590
1604.48,8383.17,3.883,3.583,3025.144,3932.34,,589
1601.08,8392.52,3.883,3.583,3014.328,3932.33,,588
1592.7,8340.16,3.88,3.584,3002.312,3896.31,,587
1592.53,8628.17,3.887,3.869,2842.344,3815.33,,586
1604.06,8492.16,3.88,3.863,2852.375,3788.38,,585
1602.25,8394,3.881,3.585,3017.975,3932.38,,584
1598.81,8338.84,3.881,3.584,3008.313,3896.31,,583
1594.62,8329.94,3.881,3.584,2996.219,3896.22,,582
1591.56,8311.94,3.88,3.585,2989.144,3896.34,,581
1589.81,8325.75,3.88,3.586,2978.344,3896.34,,580
1586.25,8381.66,3.879,3.585,2967.544,3860.34,,579
1582.88,8343.44,3.878,3.585,2953.113,3860.31,,578
1581.03,8331.72,3.878,3.586,2942.469,3860.47,,577
1582.31,8324.66,3.879,3.586,2938.712,3860.31,,576
1578.25,8336.84,3.878,3.586,2938.744,3824.34,,575
1576.09,8371.25,3.879,3.586,2924.343,3824.34,,574
1572.44,8351,3.878,3.586,2917.143,3824.34,,573
1569.72,8335.75,3.878,3.587,2902.712,3788.31,,572
1567.09,8292.72,3.878,3.588,2895.543,3788.34,,571
1564.19,8337.69,3.877,3.588,2888.313,3788.31,,570
1561.56,8310.09,3.877,3.588,2873.912,3788.31,,569
1558.56,8291.25,3.875,3.589,2866.775,3752.38,,568
1557.44,8294.75,3.875,3.589,2859.513,3752.31,,567
1554.62,8290.34,3.875,3.589,2858.343,3752.34,,566
1548,8276,3.874,3.59,2846.375,3752.38,,565
1549.75,8295.31,3.873,3.591,2837.944,3716.34,,564
1540.62,8327.78,3.871,3.591,2823.543,3716.34,,563
1542.19,8582.44,3.879,3.882,2653.375,3619.38,,562
1560.44,8483.62,3.872,3.874,2686.775,3644.38,,561
1526,7585.62,3.846,3.59,2866.712,7585.62,,560
1555.5,8280.69,3.872,3.592,2845.175,3752.38,,559
1558.44,8247.62,3.874,3.59,2852.312,3752.31,,558
1559.06,8252.31,3.874,3.59,2859.513,3752.31,,557
1558.06,8344.88,3.875,3.609,2859.512,3752.31,,556
1557.5,8338.5,3.875,3.588,2858.375,3752.38,,555
1553.06,8335.94,3.874,3.588,2852.313,3752.31,,554
1551.88,8293.94,3.874,3.59,2840.375,3752.38,,553
1550.62,8323.94,3.875,3.59,2838.037,3716.44,,552
1549.12,8358.25,3.875,3.59,2830.588,3716.19,,551
1546.94,8333.62,3.875,3.59,2823.512,3716.31,,550
1543.31,8327.88,3.873,3.59,2822.375,3716.38,,549
1538.56,8309.56,3.873,3.59,2809.175,3716.38,,548
1536.56,8312.69,3.873,3.592,2798.25,3680.25,,547
1537,8320.56,3.873,3.594,2792.375,3680.38,,546
1537.75,8302.5,3.873,3.593,2787.575,3680.38,,545
1535.94,8317.31,3.872,3.592,2786.313,3680.31,,544
1531.44,8322.31,3.873,3.419,2779.575,3636,,543
1528.75,8283.5,3.872,3.593,2758.713,3644.31,,542
1526.19,8322.69,3.872,3.593,2751.575,3644.38,,541
1520.94,8297.88,3.869,3.594,2744.312,3644.31,,540
1506.75,8270.94,3.864,3.596,2726.375,3608.38,,539
1511.62,8537.5,3.874,3.888,2548.375,3507.38,,538
1524.69,8437.94,3.868,3.88,2564.313,3500.31,,537
1523.19,8340.94,3.869,3.596,2744.312,3644.31,,536
1519.88,8282.62,3.868,3.596,2738.188,3644.19,,535
1519.88,8250.44,3.869,3.596,2739.3,3610.5,,534
1517.56,8263.12,3.868,3.596,2732.25,3608.25,,533
1521.31,8252.5,3.868,3.597,2726.312,3608.31,,532
1519.5,8254.75,3.868,3.595,2737.175,3608.38,,531
1515.81,8254.12,3.868,3.596,2729.912,3608.31,,530
1512.88,8255.81,3.869,3.596,2722.65,3608.25,,529
1511.38,8237.06,3.869,3.597,2708.375,3608.38,,528
1509.62,8221.56,3.868,3.597,2701.113,3608.31,,527
1508.56,8210.69,3.868,3.598,2696.312,3572.31,,526
1508.38,8257.81,3.868,3.597,2693.913,3572.31,,525
1506.75,8238.94,3.868,3.598,2693.913,3572.31,,524
1504.88,8203.12,3.867,3.598,2693.975,3572.38,,523
1501.81,8233.44,3.866,3.599,2693.913,3572.31,,522
1498.56,8235.69,3.866,3.598,2684.312,3572.31,,521
1497.12,8246.31,3.866,3.599,2666.312,3536.31,,520
1495.44,8254.69,3.866,3.599,2657.912,3536.31,,519
1493.19,8242.88,3.865,3.6,2650.587,3536.19,,518
1488.75,8228.88,3.866,3.6,2648.438,3536.44,,517
1482.25,8251,3.863,3.601,2629.175,3500.38,,516
1478.5,8239.75,3.861,3.602,2606.25,3500.25,,515
1474.5,8499.12,3.866,3.893,2443.375,3409.38,,514
196003.8,72858.24,4.251,3.33,61319.996,72858.24,,513
1505.54,10717.15,3.855,3.588,3545.352,4652.35,,512
1518.72,8452.9,3.859,3.613,2715.551,3608.35,,511
1524,8383.39,3.861,3.609,2758.752,3644.35,,510
1526.53,8352.48,3.862,3.609,2773.024,3644.22,,509
1526.15,8405.38,3.863,3.608,2774.351,3644.35,,508
1525.22,8382.88,3.864,3.607,2773.151,3644.35,,507
1523.23,8326.3,3.864,3.606,2765.951,3644.35,,506
1520.35,8353.73,3.864,3.606,2758.752,3644.35,,505
1513.73,8286.14,3.863,3.607,2750.257,3644.26,,504
1511.45,8335.97,3.863,3.607,2729.889,3608.29,,503
1506.47,8298.84,3.863,3.608,2720.219,3608.22,,502
1502.59,8294.34,3.862,3.608,2702.352,3572.35,,501
1499.62,8280.73,3.862,3.609,2690.258,3572.26,,500
1498.59,8278.85,3.862,3.61,2679.552,3572.35,,499
1496.53,8305.59,3.861,3.608,2678.25,3536.25,,498
1493.64,8288.16,3.862,3.609,2672.344,3536.34,,497
1490.53,8301.45,3.862,3.609,2657.928,3536.33,,496
1486.47,8232.95,3.86,3.611,2648.344,3536.34,,495
1485.72,8260.98,3.86,3.61,2636.344,3500.34,,494
1482.72,8240.25,3.86,3.61,2636.313,3500.31,,493
1478.72,8250.5,3.859,3.611,2624.36,3500.36,,492
1474.97,8231.27,3.858,3.611,2612.235,3500.23,,491
1467.86,8242.33,3.856,3.611,2600.312,3464.31,,490
1464.19,8533.38,3.86,3.898,2401.375,3353,,489
1478.22,8440.12,3.855,3.892,2413.113,3356.31,,488
1477.88,8289.25,3.856,3.611,2614.775,3500.38,,487
1478.22,8260.41,3.856,3.61,2612.344,3500.34,,486
1477.62,8232.03,3.856,3.61,2612.343,3500.34,,485
1475.66,8259.91,3.857,3.61,2607.575,3464.38,,484
1473,8278.22,3.858,3.61,2600.344,3464.34,,483
1468.44,8252.09,3.857,3.61,2593.144,3464.34,,482
1465.62,8246.31,3.857,3.612,2578.744,3464.34,,481
1462.06,8228.84,3.856,3.612,2570.375,3428.38,,480
1459.38,8208.41,3.856,3.612,2557.175,3428.38,,479
1455.75,8177.72,3.855,3.612,2546.375,3428.38,,478
1454.75,8175.53,3.855,3.613,2535.575,3392.38,,477
1452.84,8211.97,3.854,3.612,2534.344,3392.34,,476
1452.12,8190.97,3.854,3.613,2528.313,3392.31,,475
1450.56,8201.62,3.854,3.613,2528.344,3392.34,,474
1450.66,8198.59,3.853,3.614,2521.081,3392.28,,473
1454.72,8203.66,3.855,3.614,2521.113,3392.31,,472
1454.25,8267.53,3.855,3.612,2534.375,3392.38,,471
1450.59,8244.72,3.855,3.612,2528.375,3392.38,,470
1441.22,8185.38,3.853,3.612,2521.144,3392.34,,469
1438.97,8173.19,3.854,3.615,2498.281,3356.28,,468
1437.12,8196.34,3.853,3.615,2492.187,3356.19,,467
1432.41,8155.22,3.852,3.616,2474.219,3356.22,,466
1464.32,8024.58,3.848,3.612,2594.32,3464.32,,463
1459.01,8117.12,3.85,3.614,2578.72,3428.32,,462
1455.26,8157.7,3.849,3.613,2564.32,3428.32,,461
1449.92,8174.62,3.85,3.613,2552.353,3428.35,,460
1435.01,8178.08,3.846,3.616,2528.32,3392.32,,459
1429.98,8220.67,3.845,3.617,2470.752,3320.35,,458
1424.73,8168.23,3.843,3.618,2456.383,3320.38,,457
1429.31,8178.69,3.846,3.619,2441.982,3284.38,,456
1416,8147.84,3.844,3.618,2462.383,3320.38,,455
1419.88,8161.76,3.845,3.62,2427.52,3284.32,,454
1428.52,8148.8,3.849,3.62,2427.52,3284.32,,453
1428.93,8133.31,3.849,3.619,2456.352,3320.35,,452
1426.66,8175.1,3.849,3.617,2456.25,3320.25,,451
1425.89,8143.16,3.848,3.619,2456.258,3320.26,,450
1426.31,8116.36,3.848,3.618,2456.36,3320.36,,449
1426.36,8191.91,3.848,3.618,2456.359,3320.36,,448
1423.97,8139.7,3.848,3.617,2450.281,3320.28,,447
1421.38,8176.89,3.847,3.618,2444.329,3320.33,,446
1420,8215.36,3.847,3.619,2438.359,3284.36,,445
1416.84,8191.45,3.846,3.62,2432.313,3284.31,,444
1415.77,8158.23,3.846,3.619,2420.313,3284.31,,443
1415.48,8167.27,3.846,3.619,2420.343,3284.34,,442
1420.3,8504.67,3.853,3.903,2233.407,3171,,441
1417.41,8397.94,3.844,3.897,2261.9248,3212.31,,440
1415.97,8198.81,3.844,3.62,2434.744,3284.34,,439
1414.41,8194.19,3.843,3.62,2427.512,3284.31,,438
1408.47,8166.28,3.843,3.62,2414.312,3284.31,,437
1399.5,8156.94,3.842,3.622,2391.575,3248.38,,436
1391.06,8168.78,3.84,3.624,2360.312,3212.31,,435
1386.28,8163.75,3.839,3.625,2336.344,3176.34,,434
1385.69,8125.06,3.839,3.627,2319.544,3176.34,,433
1385.91,8125.91,3.839,3.626,2319.544,3176.34,,432
1377.59,8165.56,3.838,3.626,2318.343,3176.34,,431
1373.44,8097.31,3.837,3.628,2288.343,3140.34,,430
1370.75,8109.59,3.837,3.629,2276.313,3140.31,,429
1369.94,8114.19,3.837,3.63,2269.143,3104.34,,428
1368.78,8095.31,3.836,3.63,2264.406,3104.41,,427
1367.25,8121.81,3.836,3.63,2261.944,3104.34,,426
1364.19,8087.75,3.836,3.63,2254.713,3104.31,,425
1364.94,8112.28,3.836,3.631,2246.343,3104.34,,424
1363.69,8107.69,3.836,3.63,2252.364667,3104.34,,423
1359.69,8117.47,3.835,3.63,2246.375,3104.38,,422
1357.47,8087.06,3.834,3.632,2233.113,3068.31,,421
1355.22,8094.97,3.834,3.631,2228.375,3068.38,,420
1353.47,8076.5,3.834,3.632,2222.407,3068.41,,419
1353.38,8082.47,3.834,3.632,2218.744,3068.34,,418
1354.41,8443.94,3.839,3.918,2023.375,2954,,417
194754.62,70647.64,4.245,3.337,59219.996,70647.64,,416
1462.78,11022.62,3.878,3.732,3221.352,4328.35,,415
1462.05,8500.19,3.882,3.602,2636.32,3500.32,,414
1461.38,8334.56,3.882,3.601,2636.352,3464.35,,413
1460.67,8287.55,3.882,3.601,2636.353,3464.35,,412
1457.82,8226.11,3.882,3.601,2630.352,3464.35,,411
1451.39,8227.33,3.882,3.602,2624.32,3464.32,,410
1449.25,8217.79,3.881,3.602,2607.457,3464.26,,409
1430.05,8212.51,3.875,3.602,2600.351,3428.35,,408
1418.11,8171.3,3.871,3.606,2534.352,3356.35,,407
1414.37,8137.34,3.87,3.608,2498.32,3320.32,,406
1414.55,8182.05,3.871,3.608,2486.351,3320.35,,405
1413.45,8144.23,3.872,3.609,2480.227,3320.23,,404
1411.94,8173.76,3.872,3.608,2474.321,3320.32,,403
1410.59,8170.5,3.871,3.608,2468.36,3284.36,,402
1410.84,8184.83,3.87,3.608,2462.344,3284.34,,401
1403.33,8180.03,3.867,3.607,2462.312,3284.31,,400
1400.95,8190.94,3.868,3.609,2438.25,3284.25,,399
1397.19,8135.67,3.867,3.609,2427.544,3248.34,,398
1400.58,8185.56,3.869,3.61,2420.359,3248.36,,397
1392,8195.78,3.867,3.608,2432.36,3248.36,,396
1396.92,8169.42,3.867,3.609,2414.266,3248.27,,395
1394.66,8110.02,3.867,3.609,2414.313,3248.31,,394
1385.59,8201.66,3.865,3.609,2402.39,3248.39,,393
1383.55,8497.03,3.867,3.904,2191.273,3108.27,,392
1405.19,8408.5,3.867,3.896,2211.45,3104.25,,391
1400.41,8209.69,3.868,3.609,2444.344,3284.34,,390
1394.25,8197.81,3.867,3.609,2427.544,3248.34,,389
1389.75,8143.91,3.867,3.61,2408.375,3248.38,,388
1385,8089.47,3.867,3.611,2396.343,3212.34,,387
1381.91,8067.84,3.866,3.611,2378.312,3212.31,,386
